"Treatment" "HWAM" "CWAM" "LAIX" "IntegratedCombinedLikelihood"
10 1.42103725479829 0.00569559885568156 3312.99555215285 26.8142534923787
10 0.567320672129143 1.30075438583395 1218.78295232946 899.394605920765
10 0.000145980172685572 0.859828929019539 1366.75062229995 0.171551771176833
10 0.00397755544483936 0.000102096592041695 1218.78295232946 0.000494941487003488
10 0.0771019281124324 1.44101588935431 3278.6643008495 364.276336519995
10 0.00875090748132548 0.0813413692229721 1366.75062229995 0.972867849041434
10 0.0218190923795562 0.148922831819052 2184.06127565251 7.0968035850659
10 0.579532949324769 1.6843403821883 1218.78295232946 1189.69151656015
10 0.00579104507191347 1.69573360868858 2933.87772303583 28.8108839012845
10 4.76223785231087e-10 1.43729711102702 2509.47860129004 1.71767554307576e-06
