"Treatment" "HWAM" "CWAM" "LAIX" "IntegratedCombinedLikelihood"
18 0.172430879550498 2.23301189745131e-06 3312.99555215285 0.00127563648830188
18 0.0723993578359544 0.34928559555662 1218.78295232946 30.8206476741941
18 0.754392378124741 0.108421114814505 1366.75062229995 111.789352517678
18 1.08585582699724 9.20790979334071e-10 1218.78295232946 1.21859556488491e-06
18 1.25940274696133 0.489295278141893 3278.6643008495 2020.37791667754
18 0.00489959449749424 0.000504088692381183 1366.75062229995 0.0033756419401917
18 1.21929167291131 0.00183668224097889 2184.06127565251 4.89109899890935
18 0.0736647803509065 0.92674618166942 1218.78295232946 83.2045496902255
18 1.12006357400279 1.95271841977655 2933.87772303583 6416.88573750019
18 0.089991609022495 2.25541310801183 2509.47860129004 509.34449166092
