"Treatment" "HWAM" "CWAM" "LAIX" "IntegratedCombinedLikelihood"
5 0.286981430804464 0.0195433526218092 3312.99555215285 18.581198268578
5 0.114468977021368 1.4415018881087 1218.78295232946 201.108019052549
5 0.370194328270715 1.08233304043512 1366.75062229995 547.620827722947
5 0.776917057365226 0.000682645548248303 1218.78295232946 0.646392471943942
5 1.27958095460223 1.53565437743294 3278.6643008495 6442.55598808195
5 0.00562366810301122 0.172078905819735 1366.75062229995 1.32262460537127
5 1.06469566327827 0.279522913862838 2184.06127565251 649.991561894801
5 0.116631192571607 1.65759392054981 1218.78295232946 235.623841654306
5 0.837093193918496 1.4829162314483 2933.87772303583 3641.93708673838
5 0.0109965196451952 1.19946118873738 2509.47860129004 33.0997681031797
